ItemId;Matches with reference;Matches without reference;Partial matches with reference;Partial matches without reference;Mismatches with reference;Mismatches without reference;Matches;Partials;Mismatches;Partials/Partials+Mismatches;;;;
Q596861;0;0;0;0;1;0;0;0;1;0;;;;
Q597468;0;0;0;0;1;0;0;0;1;0;;;;
Q597491;0;0;0;0;1;0;0;0;1;0;;;;
Q597549;0;0;0;0;1;0;0;0;1;0;;;;
Q597884;0;0;0;0;0;1;0;0;1;0;;;;
Q598006;0;0;0;0;1;0;0;0;1;0;;;;
Q598058;0;0;0;0;1;0;0;0;1;0;;;;
Q598402;0;0;0;0;2;0;0;0;2;0;;;;
Q598754;0;0;0;0;1;0;0;0;1;0;;;;
Q598890;0;0;0;0;1;0;0;0;1;0;;;;
Q599144;0;0;0;0;1;0;0;0;1;0;;;;
Q599331;0;0;0;0;1;0;0;0;1;0;;;;
Q599421;0;0;0;0;1;0;0;0;1;0;;;;
Q599512;0;0;0;0;1;0;0;0;1;0;;;;
Q599611;1;0;0;0;0;0;1;0;0;0;;;;
Q599750;1;0;0;0;0;0;1;0;0;0;;;;
Q599776;0;0;0;0;1;0;0;0;1;0;;;;
Q599941;0;0;0;0;1;0;0;0;1;0;;;;
Q599984;0;0;0;0;1;0;0;0;1;0;;;;
Q600164;0;0;0;0;1;0;0;0;1;0;;;;
Q600254;0;0;0;0;1;0;0;0;1;0;;;;
Q600301;0;0;0;0;1;0;0;0;1;0;;;;
Q600380;0;0;0;0;1;0;0;0;1;0;;;;
Q600397;0;0;0;0;1;0;0;0;1;0;;;;
Q601057;0;0;0;0;1;0;0;0;1;0;;;;
Q601189;0;0;0;0;1;0;0;0;1;0;;;;
Q601430;0;0;0;0;1;0;0;0;1;0;;;;
Q601446;0;0;0;0;1;0;0;0;1;0;;;;
Q602111;0;0;0;0;1;0;0;0;1;0;;;;
Q602159;0;0;0;0;1;0;0;0;1;0;;;;
Q602425;0;0;0;0;1;0;0;0;1;0;;;;
Q602441;0;0;0;0;0;1;0;0;1;0;;;;
Q602520;0;0;0;0;1;0;0;0;1;0;;;;
Q602574;0;0;0;0;1;0;0;0;1;0;;;;
Q602629;0;0;0;0;1;0;0;0;1;0;;;;
Q602783;0;0;0;0;1;0;0;0;1;0;;;;
Q602809;0;0;0;0;1;0;0;0;1;0;;;;
Q602822;0;0;0;0;1;0;0;0;1;0;;;;
Q603066;0;0;0;0;1;0;0;0;1;0;;;;
Q603261;0;0;0;0;1;0;0;0;1;0;;;;
Q603389;0;0;0;0;1;0;0;0;1;0;;;;
Q603400;0;0;0;0;1;0;0;0;1;0;;;;
Q603423;0;0;0;0;1;0;0;0;1;0;;;;
Q603733;0;0;0;0;1;0;0;0;1;0;;;;
Q604160;0;0;0;0;1;0;0;0;1;0;;;;
Q604222;0;0;0;0;1;0;0;0;1;0;;;;
Q604226;0;0;0;0;1;0;0;0;1;0;;;;
Q604251;0;0;0;0;1;0;0;0;1;0;;;;
Q604258;0;0;0;0;1;0;0;0;1;0;;;;
Q604283;0;0;0;0;1;0;0;0;1;0;;;;
Q604516;0;0;0;0;1;0;0;0;1;0;;;;
Q604584;0;0;0;0;1;0;0;0;1;0;;;;
Q604613;0;0;0;0;1;0;0;0;1;0;;;;
Q605167;0;0;0;0;1;0;0;0;1;0;;;;
Q605224;0;0;0;0;1;0;0;0;1;0;;;;
Q605343;0;0;0;0;1;0;0;0;1;0;;;;
Q605483;0;0;0;0;1;0;0;0;1;0;;;;
Q605484;0;0;0;0;1;0;0;0;1;0;;;;
Q605531;0;0;0;0;1;0;0;0;1;0;;;;
Q605677;0;0;0;0;1;0;0;0;1;0;;;;
Q605800;0;0;0;0;1;0;0;0;1;0;;;;
Q605966;0;0;0;0;1;0;0;0;1;0;;;;
Q605986;0;0;0;0;1;0;0;0;1;0;;;;
Q606082;0;0;0;0;1;0;0;0;1;0;;;;
Q606126;0;0;0;0;1;0;0;0;1;0;;;;
Q606288;0;0;0;0;1;0;0;0;1;0;;;;
Q606385;0;0;0;0;1;0;0;0;1;0;;;;
Q606730;0;0;0;0;1;0;0;0;1;0;;;;
Q606775;0;0;0;0;1;0;0;0;1;0;;;;
Q606787;0;0;0;0;1;0;0;0;1;0;;;;
Q606807;0;0;0;0;1;0;0;0;1;0;;;;
Q606833;0;0;0;0;1;0;0;0;1;0;;;;
Q607016;0;0;0;0;1;0;0;0;1;0;;;;
Q607101;0;0;0;0;1;0;0;0;1;0;;;;
Q608020;0;0;0;0;1;0;0;0;1;0;;;;
Q608034;0;0;0;0;1;0;0;0;1;0;;;;
Q608072;0;0;0;0;1;0;0;0;1;0;;;;
Q608287;0;0;0;0;1;0;0;0;1;0;;;;
Q608977;0;0;0;0;1;0;0;0;1;0;;;;
Q608985;0;0;0;0;1;0;0;0;1;0;;;;
Q609044;0;0;0;0;1;0;0;0;1;0;;;;
Q609047;0;0;0;0;1;0;0;0;1;0;;;;
Q609161;0;0;0;0;1;0;0;0;1;0;;;;
Q609223;0;0;0;0;1;0;0;0;1;0;;;;
Q609246;0;0;0;0;1;0;0;0;1;0;;;;
Q609330;0;0;0;0;1;0;0;0;1;0;;;;
Q609468;0;0;0;0;1;0;0;0;1;0;;;;
Q610074;0;0;0;0;1;0;0;0;1;0;;;;
Q610514;0;0;0;0;1;0;0;0;1;0;;;;
Q610873;0;0;0;0;1;0;0;0;1;0;;;;
Q610893;0;0;0;0;1;0;0;0;1;0;;;;
Q610998;0;0;0;0;1;0;0;0;1;0;;;;
Q611013;0;0;0;0;1;0;0;0;1;0;;;;
Q611604;0;0;0;0;1;0;0;0;1;0;;;;
Q612203;0;0;0;0;1;0;0;0;1;0;;;;
Q612212;0;0;0;0;1;0;0;0;1;0;;;;
Q612250;0;0;0;0;1;0;0;0;1;0;;;;
Q612331;0;0;0;0;1;0;0;0;1;0;;;;
Q612722;0;0;0;0;1;0;0;0;1;0;;;;
Q612785;0;0;0;0;1;0;0;0;1;0;;;;
Q612989;0;0;0;0;1;0;0;0;1;0;;;;
Q612992;0;0;0;0;1;0;0;0;1;0;;;;
Q613091;0;0;0;0;1;0;0;0;1;0;;;;
Q613441;0;0;0;0;1;0;0;0;1;0;;;;
Q613579;0;0;0;0;1;0;0;0;1;0;;;;
Q613602;0;0;0;0;1;0;0;0;1;0;;;;
Q613681;0;0;0;0;1;0;0;0;1;0;;;;
Q613813;0;0;0;0;1;0;0;0;1;0;;;;
Q613942;0;0;0;0;1;0;0;0;1;0;;;;
Q614314;0;0;0;0;1;0;0;0;1;0;;;;
Q614664;0;0;0;0;1;0;0;0;1;0;;;;
Q614846;0;0;0;0;1;0;0;0;1;0;;;;
Q614964;0;0;0;0;1;0;0;0;1;0;;;;
Q615042;0;0;0;0;1;0;0;0;1;0;;;;
Q615233;0;0;0;0;1;0;0;0;1;0;;;;
Q615288;0;0;0;0;1;0;0;0;1;0;;;;
Q615451;0;0;0;0;1;0;0;0;1;0;;;;
Q615545;0;0;0;0;1;0;0;0;1;0;;;;
Q615693;0;0;0;0;1;0;0;0;1;0;;;;
Q615732;0;0;0;0;1;0;0;0;1;0;;;;
Q616243;0;0;0;0;1;0;0;0;1;0;;;;
Q616805;0;0;0;0;1;0;0;0;1;0;;;;
Q617180;0;0;0;0;1;0;0;0;1;0;;;;
Q617192;0;0;0;0;1;0;0;0;1;0;;;;
Q617248;0;0;0;0;1;0;0;0;1;0;;;;
Q617485;0;0;0;0;1;0;0;0;1;0;;;;
Q617576;0;0;0;0;1;0;0;0;1;0;;;;
Q617580;0;0;0;0;1;0;0;0;1;0;;;;
Q617695;0;0;0;0;1;0;0;0;1;0;;;;
Q617702;0;0;0;0;0;1;0;0;1;0;;;;
Q618147;0;0;0;0;1;0;0;0;1;0;;;;
Q618378;0;0;0;0;1;0;0;0;1;0;;;;
Q618693;0;0;0;0;1;0;0;0;1;0;;;;
Q620798;0;0;0;0;1;0;0;0;1;0;;;;
Q620912;0;0;0;0;1;0;0;0;1;0;;;;
Q621193;0;0;0;0;1;0;0;0;1;0;;;;
Q621208;0;0;0;0;1;0;0;0;1;0;;;;
Q621212;0;0;0;0;1;0;0;0;1;0;;;;
Q621225;0;0;0;0;1;0;0;0;1;0;;;;
Q621478;0;0;0;0;1;0;0;0;1;0;;;;
Q621483;0;0;0;0;1;0;0;0;1;0;;;;
Q621847;0;0;0;0;1;0;0;0;1;0;;;;
Q621869;0;0;0;0;1;0;0;0;1;0;;;;
Q621899;0;0;0;0;1;0;0;0;1;0;;;;
Q621916;0;0;0;0;1;0;0;0;1;0;;;;
Q621920;0;0;0;0;1;0;0;0;1;0;;;;
Q621939;0;0;0;0;1;0;0;0;1;0;;;;
Q621991;0;0;0;0;1;0;0;0;1;0;;;;
Q622030;0;0;0;0;1;0;0;0;1;0;;;;
Q622111;0;0;0;0;1;0;0;0;1;0;;;;
Q622117;0;0;0;0;1;0;0;0;1;0;;;;
Q622126;0;0;0;0;1;0;0;0;1;0;;;;
Q622159;0;0;0;0;1;0;0;0;1;0;;;;
Q622161;0;0;0;0;1;0;0;0;1;0;;;;
Q622167;0;0;0;0;1;0;0;0;1;0;;;;
Q622212;0;0;0;0;1;0;0;0;1;0;;;;
Q622253;0;0;0;0;1;0;0;0;1;0;;;;
Q622297;0;0;0;0;1;0;0;0;1;0;;;;
Q622323;0;0;0;0;1;0;0;0;1;0;;;;
Q622420;0;0;0;0;1;0;0;0;1;0;;;;
Q622461;0;0;0;0;1;0;0;0;1;0;;;;
Q622471;0;0;0;0;1;0;0;0;1;0;;;;
Q622485;0;0;0;0;1;0;0;0;1;0;;;;
Q622502;0;0;0;0;1;0;0;0;1;0;;;;
Q622505;0;0;0;0;1;0;0;0;1;0;;;;
Q622509;0;0;0;0;1;0;0;0;1;0;;;;
Q622513;0;0;0;0;1;0;0;0;1;0;;;;
Q622562;0;0;0;0;1;0;0;0;1;0;;;;
Q622565;0;0;0;0;1;0;0;0;1;0;;;;
Q622572;0;0;0;0;1;0;0;0;1;0;;;;
Q622576;0;0;0;0;1;0;0;0;1;0;;;;
Q622582;0;0;0;0;1;0;0;0;1;0;;;;
Q622589;0;0;0;0;1;0;0;0;1;0;;;;
Q622593;0;0;0;0;1;0;0;0;1;0;;;;
Q622841;0;0;0;0;1;0;0;0;1;0;;;;
Q622846;0;0;0;0;1;0;0;0;1;0;;;;
Q622858;0;0;0;0;1;0;0;0;1;0;;;;
Q622866;0;0;0;0;1;0;0;0;1;0;;;;
Q622891;0;0;0;0;1;0;0;0;1;0;;;;
Q623049;0;0;0;0;1;0;0;0;1;0;;;;
Q623099;0;0;0;0;1;0;0;0;1;0;;;;
Q623329;0;0;0;0;1;0;0;0;1;0;;;;
Q623363;0;0;0;0;1;0;0;0;1;0;;;;
Q623376;0;0;0;0;1;0;0;0;1;0;;;;
Q623420;0;0;0;0;1;0;0;0;1;0;;;;
Q623464;0;0;0;0;1;0;0;0;1;0;;;;
Q623474;0;0;0;0;1;0;0;0;1;0;;;;
Q623516;0;0;0;0;1;0;0;0;1;0;;;;
Q623549;0;0;0;0;1;0;0;0;1;0;;;;
Q623557;0;0;0;0;1;0;0;0;1;0;;;;
Q623687;0;0;0;0;1;0;0;0;1;0;;;;
Q623759;0;0;0;0;1;0;0;0;1;0;;;;
Q623765;0;0;0;0;1;0;0;0;1;0;;;;
Q623853;0;0;0;0;1;0;0;0;1;0;;;;
Q623883;0;0;0;0;1;0;0;0;1;0;;;;
Q623902;0;0;0;0;1;0;0;0;1;0;;;;
Q623930;0;0;0;0;1;0;0;0;1;0;;;;
Q623958;0;0;0;0;1;0;0;0;1;0;;;;
Q624063;0;0;0;0;1;0;0;0;1;0;;;;
Q624065;0;0;0;0;1;0;0;0;1;0;;;;
Q624070;0;0;0;0;1;0;0;0;1;0;;;;
Q624093;0;0;0;0;1;0;0;0;1;0;;;;
Q624106;0;0;0;0;1;0;0;0;1;0;;;;
Q624118;0;0;0;0;1;0;0;0;1;0;;;;
Q624122;0;0;0;0;1;0;0;0;1;0;;;;
Q624175;0;0;0;0;1;0;0;0;1;0;;;;
Q624187;0;0;0;0;1;0;0;0;1;0;;;;
Q624241;0;0;0;0;1;0;0;0;1;0;;;;
Q624292;0;0;0;0;1;0;0;0;1;0;;;;
Q624331;0;0;0;0;1;0;0;0;1;0;;;;
Q624352;0;0;0;0;1;0;0;0;1;0;;;;
Q624357;0;0;0;0;1;0;0;0;1;0;;;;
Q624396;0;0;0;0;1;0;0;0;1;0;;;;
Q624446;0;0;0;0;1;0;0;0;1;0;;;;
Q624495;0;0;0;0;1;0;0;0;1;0;;;;
Q624511;0;0;0;0;1;0;0;0;1;0;;;;
Q624634;0;0;0;0;1;0;0;0;1;0;;;;
Q624645;0;0;0;0;1;0;0;0;1;0;;;;
Q624707;0;0;0;0;1;0;0;0;1;0;;;;
Q624787;0;0;0;0;1;0;0;0;1;0;;;;
Q624794;0;0;0;0;1;0;0;0;1;0;;;;
Q624862;0;0;0;0;1;0;0;0;1;0;;;;
Q624872;0;0;0;0;1;0;0;0;1;0;;;;
Q624888;0;0;0;0;1;0;0;0;1;0;;;;
Q624913;0;0;0;0;1;0;0;0;1;0;;;;
Q624955;0;0;0;0;1;0;0;0;1;0;;;;
Q625061;0;0;0;0;1;0;0;0;1;0;;;;
Q625078;0;0;0;0;1;0;0;0;1;0;;;;
Q625091;0;0;0;0;3;0;0;0;3;0;;;;
Q625095;0;0;0;0;1;0;0;0;1;0;;;;
Q625099;0;0;0;0;1;0;0;0;1;0;;;;
Q625281;0;0;0;0;1;1;0;0;2;0;;;;
Q625373;0;0;0;0;1;0;0;0;1;0;;;;
Q625379;0;0;0;0;1;0;0;0;1;0;;;;
Q625458;0;0;0;0;1;0;0;0;1;0;;;;
Q625625;0;0;0;0;1;0;0;0;1;0;;;;
Q625747;0;0;0;0;1;0;0;0;1;0;;;;
Q625768;0;0;0;0;1;0;0;0;1;0;;;;
Q625844;0;0;0;0;1;0;0;0;1;0;;;;
Q625888;0;0;0;0;1;0;0;0;1;0;;;;
Q625894;0;0;0;0;1;0;0;0;1;0;;;;
Q625897;0;0;0;0;1;0;0;0;1;0;;;;
Q625904;0;0;0;0;1;0;0;0;1;0;;;;
Q625920;0;0;0;0;1;0;0;0;1;0;;;;
Q626309;0;0;0;0;1;0;0;0;1;0;;;;
Q626415;0;0;0;0;1;0;0;0;1;0;;;;
Q626526;0;0;0;0;1;0;0;0;1;0;;;;
Q626792;0;0;0;0;1;0;0;0;1;0;;;;
Q626892;0;0;0;0;1;0;0;0;1;0;;;;
Q626915;0;0;0;0;1;0;0;0;1;0;;;;
Q626949;0;0;0;0;1;0;0;0;1;0;;;;
Q626976;0;0;0;0;1;0;0;0;1;0;;;;
Q627061;0;0;0;0;1;0;0;0;1;0;;;;
Q627082;0;0;0;0;1;0;0;0;1;0;;;;
Q627161;0;0;0;0;1;0;0;0;1;0;;;;
Q627194;0;0;0;0;1;0;0;0;1;0;;;;
Q627225;0;0;0;0;1;0;0;0;1;0;;;;
Q627276;0;0;0;0;1;0;0;0;1;0;;;;
Q627303;0;0;0;0;1;0;0;0;1;0;;;;
Q627310;0;0;0;0;1;0;0;0;1;0;;;;
Q627351;0;0;0;0;1;0;0;0;1;0;;;;
Q627402;0;0;0;0;1;0;0;0;1;0;;;;
Q627413;0;0;0;0;1;0;0;0;1;0;;;;
Q627424;0;0;0;0;1;0;0;0;1;0;;;;
Q627435;0;0;0;0;1;0;0;0;1;0;;;;
Q627437;0;0;0;0;1;0;0;0;1;0;;;;
Q627445;0;0;0;0;1;0;0;0;1;0;;;;
Q627451;0;0;0;0;1;0;0;0;1;0;;;;
Q627472;0;0;0;0;1;0;0;0;1;0;;;;
Q627477;0;0;0;0;1;0;0;0;1;0;;;;
Q627482;0;0;0;0;1;0;0;0;1;0;;;;
Q627500;0;0;0;0;1;0;0;0;1;0;;;;
Q627506;0;0;0;0;1;0;0;0;1;0;;;;
Q627513;0;0;0;0;1;0;0;0;1;0;;;;
Q627521;0;0;0;0;1;0;0;0;1;0;;;;
Q627559;0;0;0;0;1;0;0;0;1;0;;;;
Q627571;0;0;0;0;1;0;0;0;1;0;;;;
Q627585;0;0;0;0;1;0;0;0;1;0;;;;
Q627653;0;0;0;0;1;0;0;0;1;0;;;;
Q627666;0;0;0;0;1;0;0;0;1;0;;;;
Q627678;0;0;0;0;1;0;0;0;1;0;;;;
Q627696;0;0;0;0;1;0;0;0;1;0;;;;
Q627705;0;0;0;0;1;0;0;0;1;0;;;;
Q627714;0;0;0;0;1;0;0;0;1;0;;;;
Q627722;0;0;0;0;1;0;0;0;1;0;;;;
Q627725;0;0;0;0;1;0;0;0;1;0;;;;
Q627732;0;0;0;0;1;0;0;0;1;0;;;;
Q627741;0;0;0;0;1;0;0;0;1;0;;;;
Q627742;0;0;0;0;1;0;0;0;1;0;;;;
Q627747;0;0;0;0;1;0;0;0;1;0;;;;
Q627775;0;0;0;0;1;0;0;0;1;0;;;;
Q627780;0;0;0;0;1;0;0;0;1;0;;;;
Q627793;0;0;0;0;1;0;0;0;1;0;;;;
Q627799;0;0;0;0;1;0;0;0;1;0;;;;
Q627802;1;0;0;0;0;0;1;0;0;0;;;;
Q627812;0;0;0;0;1;0;0;0;1;0;;;;
Q627872;0;0;0;0;1;0;0;0;1;0;;;;
Q627879;0;0;0;0;1;0;0;0;1;0;;;;
Q628040;0;0;0;0;1;0;0;0;1;0;;;;
Q628043;0;0;0;0;1;0;0;0;1;0;;;;
Q628064;0;0;0;0;1;0;0;0;1;0;;;;
Q628077;0;0;0;0;1;0;0;0;1;0;;;;
Q628095;0;0;0;0;1;0;0;0;1;0;;;;
Q628105;0;0;0;0;1;0;0;0;1;0;;;;
Q628118;0;0;0;0;1;0;0;0;1;0;;;;
Q628142;0;0;0;0;1;0;0;0;1;0;;;;
Q628147;0;0;0;0;1;0;0;0;1;0;;;;
Q628178;0;0;0;0;1;0;0;0;1;0;;;;
Q628190;0;0;0;0;1;0;0;0;1;0;;;;
Q628214;0;0;0;0;1;0;0;0;1;0;;;;
Q628224;0;0;0;0;1;0;0;0;1;0;;;;
Q628260;0;0;0;0;1;0;0;0;1;0;;;;
Q628274;0;0;0;0;1;0;0;0;1;0;;;;
Q628304;0;0;0;0;1;0;0;0;1;0;;;;
Q628324;0;0;0;0;1;0;0;0;1;0;;;;
Q628341;0;0;0;0;1;0;0;0;1;0;;;;
Q628366;0;0;0;0;1;0;0;0;1;0;;;;
Q628399;0;0;0;0;1;0;0;0;1;0;;;;
Q628406;0;0;0;0;1;0;0;0;1;0;;;;
Q628411;0;0;0;0;1;0;0;0;1;0;;;;
Q628421;0;0;0;0;1;0;0;0;1;0;;;;
Q628435;0;0;0;0;1;0;0;0;1;0;;;;
Q628442;0;0;0;0;1;0;0;0;1;0;;;;
Q628458;0;0;0;0;1;0;0;0;1;0;;;;
Q628473;0;0;0;0;1;0;0;0;1;0;;;;
Q628498;0;0;0;0;1;0;0;0;1;0;;;;
Q628513;0;0;0;0;1;0;0;0;1;0;;;;
Q628528;0;0;0;0;1;0;0;0;1;0;;;;
Q628542;0;0;0;0;1;0;0;0;1;0;;;;
Q628543;0;0;0;0;1;0;0;0;1;0;;;;
Q628547;0;0;0;0;1;0;0;0;1;0;;;;
Q628558;0;0;0;0;1;0;0;0;1;0;;;;
Q628582;0;0;0;0;1;0;0;0;1;0;;;;
Q628588;0;0;0;0;1;0;0;0;1;0;;;;
Q628603;0;0;0;0;1;0;0;0;1;0;;;;
Q628617;0;0;0;0;1;0;0;0;1;0;;;;
Q628623;0;0;0;0;1;0;0;0;1;0;;;;
Q628626;0;0;0;0;1;0;0;0;1;0;;;;
Q628641;0;0;0;0;1;0;0;0;1;0;;;;
Q628655;0;0;0;0;1;0;0;0;1;0;;;;
Q628667;0;0;0;0;1;0;0;0;1;0;;;;
Q628678;0;0;0;0;1;0;0;0;1;0;;;;
Q628701;0;0;0;0;1;0;0;0;1;0;;;;
Q628717;0;0;0;0;1;0;0;0;1;0;;;;
Q628727;0;0;0;0;1;0;0;0;1;0;;;;
Q628733;0;0;0;0;1;0;0;0;1;0;;;;
Q628741;0;0;0;0;1;0;0;0;1;0;;;;
Q628754;0;0;0;0;1;0;0;0;1;0;;;;
Q628778;0;0;0;0;1;0;0;0;1;0;;;;
Q628787;0;0;0;0;1;0;0;0;1;0;;;;
Q628806;0;0;0;0;1;0;0;0;1;0;;;;
Q628825;0;0;0;0;1;0;0;0;1;0;;;;
Q628850;0;0;0;0;1;0;0;0;1;0;;;;
Q628865;0;0;0;0;1;0;0;0;1;0;;;;
Q628932;0;0;0;0;1;0;0;0;1;0;;;;
Q628957;0;0;0;0;1;0;0;0;1;0;;;;
Q628990;0;0;0;0;1;0;0;0;1;0;;;;
Q629005;0;0;0;0;1;0;0;0;1;0;;;;
Q629017;0;0;0;0;1;0;0;0;1;0;;;;
Q629030;0;0;0;0;1;0;0;0;1;0;;;;
Q629052;0;0;0;0;1;0;0;0;1;0;;;;
Q629075;0;0;0;0;1;0;0;0;1;0;;;;
Q629088;0;0;0;0;1;0;0;0;1;0;;;;
Q629094;0;0;0;0;1;0;0;0;1;0;;;;
Q629095;0;0;0;0;1;0;0;0;1;0;;;;
Q629109;0;0;0;0;1;0;0;0;1;0;;;;
Q629123;0;0;0;0;1;0;0;0;1;0;;;;
Q629142;0;0;0;0;1;0;0;0;1;0;;;;
Q629168;0;0;0;0;1;0;0;0;1;0;;;;
Q629190;0;0;0;0;1;0;0;0;1;0;;;;
Q629196;0;0;0;0;1;0;0;0;1;0;;;;
Q629214;0;0;0;0;1;0;0;0;1;0;;;;
Q629226;0;0;0;0;1;0;0;0;1;0;;;;
Q629242;0;0;0;0;1;0;0;0;1;0;;;;
Q629259;0;0;0;0;1;0;0;0;1;0;;;;
Q629287;0;0;0;0;1;0;0;0;1;0;;;;
Q629314;0;0;0;0;1;0;0;0;1;0;;;;
Q629359;0;0;0;0;1;0;0;0;1;0;;;;
Q629376;0;0;0;0;1;0;0;0;1;0;;;;
Q629388;0;0;0;0;1;0;0;0;1;0;;;;
Q629415;0;0;0;0;1;0;0;0;1;0;;;;
Q629424;0;0;0;0;1;0;0;0;1;0;;;;
Q629468;0;0;0;0;1;0;0;0;1;0;;;;
Q629473;0;0;0;0;1;0;0;0;1;0;;;;
Q629480;0;0;0;0;1;0;0;0;1;0;;;;
Q629491;0;0;0;0;1;0;0;0;1;0;;;;
Q629538;0;0;0;0;1;0;0;0;1;0;;;;
Q629556;0;0;0;0;1;0;0;0;1;0;;;;
Q629567;0;0;0;0;1;0;0;0;1;0;;;;
Q629578;0;0;0;0;1;0;0;0;1;0;;;;
Q629619;0;0;0;0;1;0;0;0;1;0;;;;
Q629640;0;0;0;0;1;0;0;0;1;0;;;;
Q629653;0;0;0;0;1;0;0;0;1;0;;;;
Q629669;0;0;0;0;1;0;0;0;1;0;;;;
Q629682;0;0;0;0;1;0;0;0;1;0;;;;
Q629699;0;0;0;0;1;0;0;0;1;0;;;;
Q629817;1;0;0;0;0;0;1;0;0;0;;;;
Q629830;0;0;0;0;1;0;0;0;1;0;;;;
Q629844;0;0;0;0;1;0;0;0;1;0;;;;
Q629849;0;0;0;0;1;0;0;0;1;0;;;;
Q629868;0;0;0;0;1;0;0;0;1;0;;;;
Q629874;0;0;0;0;1;0;0;0;1;0;;;;
Q629886;0;0;0;0;1;0;0;0;1;0;;;;
Q629893;0;0;0;0;1;0;0;0;1;0;;;;
Q629908;0;0;0;0;1;0;0;0;1;0;;;;
Q629923;0;0;0;0;1;0;0;0;1;0;;;;
Q629932;0;0;0;0;1;0;0;0;1;0;;;;
Q629988;0;0;0;0;1;0;0;0;1;0;;;;
Q630011;0;0;0;0;1;0;0;0;1;0;;;;
Q630040;0;0;0;0;1;0;0;0;1;0;;;;
Q630053;0;0;0;0;1;0;0;0;1;0;;;;
Q630065;0;0;0;0;1;0;0;0;1;0;;;;
Q630080;0;0;0;0;1;0;0;0;1;0;;;;
Q630092;0;0;0;0;1;0;0;0;1;0;;;;
Q630105;0;0;0;0;1;0;0;0;1;0;;;;
Q630110;0;0;0;0;1;0;0;0;1;0;;;;
Q630129;0;0;0;0;1;0;0;0;1;0;;;;
Q630236;0;0;0;0;1;0;0;0;1;0;;;;
Q630251;0;0;0;0;1;0;0;0;1;0;;;;
Q630264;0;0;0;0;1;0;0;0;1;0;;;;
Q630275;0;0;0;0;1;0;0;0;1;0;;;;
Q630286;0;0;0;0;1;0;0;0;1;0;;;;
Q630301;0;0;0;0;1;0;0;0;1;0;;;;
Q630313;0;0;0;0;1;0;0;0;1;0;;;;
Q630334;0;0;0;0;1;0;0;0;1;0;;;;
Q630344;0;0;0;0;1;0;0;0;1;0;;;;
Q630360;0;0;0;0;1;0;0;0;1;0;;;;
Q630374;0;0;0;0;1;0;0;0;1;0;;;;
Q630383;0;0;0;0;1;0;0;0;1;0;;;;
Q630417;0;0;0;0;1;0;0;0;1;0;;;;
Q630423;0;0;0;0;1;0;0;0;1;0;;;;
Q630444;0;0;0;0;1;0;0;0;1;0;;;;
Q630463;0;0;0;0;1;0;0;0;1;0;;;;
Q630467;0;0;0;0;1;0;0;0;1;0;;;;
Q630478;0;0;0;0;1;0;0;0;1;0;;;;
Q630501;0;0;0;0;1;0;0;0;1;0;;;;
Q630512;0;0;0;0;1;0;0;0;1;0;;;;
Q630534;0;0;0;0;1;0;0;0;1;0;;;;
Q630543;0;0;0;0;1;0;0;0;1;0;;;;
Q630553;0;0;0;0;1;0;0;0;1;0;;;;
Q630594;0;0;0;0;1;0;0;0;1;0;;;;
Q630627;0;0;0;0;1;0;0;0;1;0;;;;
Q630668;0;0;0;0;1;0;0;0;1;0;;;;
Q630716;0;0;0;0;1;0;0;0;1;0;;;;
Q630725;0;0;0;0;1;0;0;0;1;0;;;;
Q630734;0;0;0;0;0;1;0;0;1;0;;;;
Q630743;0;0;0;0;1;0;0;0;1;0;;;;
Q630756;0;0;0;0;1;0;0;0;1;0;;;;
Q630769;0;0;0;0;1;0;0;0;1;0;;;;
Q630776;0;0;0;0;1;0;0;0;1;0;;;;
Q630805;0;0;0;0;1;0;0;0;1;0;;;;
Q630841;0;0;0;0;1;0;0;0;1;0;;;;
Q630853;0;0;0;0;1;0;0;0;1;0;;;;
Q630862;0;0;0;0;1;0;0;0;1;0;;;;
Q630879;0;0;0;0;1;0;0;0;1;0;;;;
Q630902;0;0;0;0;1;0;0;0;1;0;;;;
Q630918;0;0;0;0;1;0;0;0;1;0;;;;
Q630928;0;0;0;0;1;0;0;0;1;0;;;;
Q630932;0;0;0;0;1;0;0;0;1;0;;;;
Q630938;0;0;0;0;1;0;0;0;1;0;;;;
Q630959;0;0;0;0;1;0;0;0;1;0;;;;
Q630978;0;0;0;0;1;0;0;0;1;0;;;;
Q630989;0;0;0;0;1;0;0;0;1;0;;;;
Q631019;0;0;0;0;1;0;0;0;1;0;;;;
Q631108;0;0;0;0;1;0;0;0;1;0;;;;
Q631119;0;0;0;0;1;0;0;0;1;0;;;;
Q631146;0;0;0;0;1;0;0;0;1;0;;;;
Q631158;0;0;0;0;1;0;0;0;1;0;;;;
Q631166;0;0;0;0;1;0;0;0;1;0;;;;
Q631169;0;0;0;0;1;0;0;0;1;0;;;;
Q631198;0;0;0;0;1;0;0;0;1;0;;;;
Q631230;0;0;0;0;1;0;0;0;1;0;;;;
Q631245;0;0;0;0;1;0;0;0;1;0;;;;
Q631259;0;0;0;0;1;0;0;0;1;0;;;;
Q631272;0;0;0;0;1;0;0;0;1;0;;;;
Q631284;0;0;0;0;1;0;0;0;1;0;;;;
Q631292;0;0;0;0;1;0;0;0;1;0;;;;
Q631303;0;0;0;0;1;0;0;0;1;0;;;;
Q631315;0;0;0;0;1;0;0;0;1;0;;;;
